WELL,DEPTH_MD,GROUP,FORMATION,CALI,RDEP,RHOB,GR,NPHI,PEF,DTC,LITH
15/9-15,1629.816,HORDALAND GP.,Utsira Fm.,13.418379784,0.8616241813,2.0780768394,93.513084412,0.4821154177,2.167942524,160.49475098,Shale
15/9-15,1629.9679999999998,HORDALAND GP.,Utsira Fm.,13.421085358,0.8855332136,2.0887465477,91.194328308,0.452567786,2.1153306961,159.99606323,Shale
15/9-15,1630.12,HORDALAND GP.,Utsira Fm.,13.395133972,0.9059727788,2.0869283676,86.59125518799999,0.4366427064,2.1067223549,159.49803162,Shale
15/9-15,1630.2720000000002,HORDALAND GP.,Utsira Fm.,13.346560478,0.9172737598,2.0757708549,83.708717346,0.4373870492,2.1300358772,159.12565613,Shale
15/9-15,1630.424,HORDALAND GP.,Utsira Fm.,13.302419662,0.9173818827,2.0649697781,81.440765381,0.4544891715,2.1816999912,159.375,Shale
15/9-15,1630.576,HORDALAND GP.,Utsira Fm.,13.281714439000002,0.9097163677,2.0610580444,80.294654846,0.4706968963,2.2299728394,159.12565613,Shale
15/9-15,1630.7279999999998,HORDALAND GP.,Utsira Fm.,13.270512580999998,0.8987857103,2.0622298717,79.228034973,0.4761041104999999,2.2353720665,160.49278259,Shale
15/9-15,1630.88,HORDALAND GP.,Utsira Fm.,13.255634308,0.8859285712,2.0616886616,82.180091858,0.4723509252,2.2035527229,161.74015808,Shale
15/9-15,1631.0320000000002,HORDALAND GP.,Utsira Fm.,13.246533394,0.8708986044,2.0564596653,86.703399658,0.4710897504999999,2.1971650124,163.11056519,Shale
15/9-15,1631.184,HORDALAND GP.,Utsira Fm.,13.244984627,0.8547745943,2.0529968739,88.264175415,0.4788354635,2.1692700386,162.75492859,Shale
15/9-15,1631.336,HORDALAND GP.,Utsira Fm.,13.232170105,0.8433083295999999,2.057284832,85.456672668,0.4863439202,2.1400613785,162.13484192,Shale
15/9-15,1631.4879999999998,HORDALAND GP.,Utsira Fm.,13.210271835,0.844119072,2.0658442974,82.746276855,0.4814592302,2.1161391735,163.96554565,Shale
15/9-15,1631.64,HORDALAND GP.,Utsira Fm.,13.219614029,0.8569128513,2.0739033222,82.630950928,0.4662430286,2.1157977581,165.34613037,Shale
15/9-15,1631.792,HORDALAND GP.,Utsira Fm.,13.275259018,0.8727583885,2.0939147472,81.996482849,0.4592084587,2.1669621468,165.98521423,Shale
15/9-15,1631.944,HORDALAND GP.,Utsira Fm.,13.356188774,0.8805352448999999,2.1565933228,77.234214783,0.4694232345,2.2702493668,161.37466431,Shale
15/9-15,1632.096,HORDALAND GP.,Utsira Fm.,13.422420502,0.8793939352,2.2815930843,70.644714355,0.4849118888,2.5388948917,156.637146,Shale
15/9-15,1632.2479999999998,HORDALAND GP.,Utsira Fm.,13.421298027,0.8778691888,2.3942050934,67.65841674800001,0.4885183573,3.3882362843,134.22441101,Limestone
15/9-15,1632.4,HORDALAND GP.,Utsira Fm.,13.36856842,0.8776963949,2.3813934326,72.032936096,0.4755702019,3.6691434383,126.43701172,Limestone
15/9-15,1632.552,HORDALAND GP.,Utsira Fm.,13.308044434,0.877184689,2.2584311962,80.692626953,0.4570151865,3.1800973415,136.27157593,Limestone
15/9-15,1632.704,HORDALAND GP.,Utsira Fm.,13.214139938,0.8812355398999999,2.1357889175,85.957366943,0.4513489604,2.6174795628,146.71284485,Limestone
15/9-15,1632.856,HORDALAND GP.,Utsira Fm.,13.105709075999998,0.8793902397,2.0785062313,86.66649627700001,0.4821134806,2.3953602314,157.54330444,Limestone
15/9-15,1633.0079999999998,HORDALAND GP.,Utsira Fm.,13.01631546,0.8662204146,2.0665800571,86.029663086,0.524924159,2.3108384609,160.86613464,Shale
15/9-15,1633.16,HORDALAND GP.,Utsira Fm.,12.935743332,0.8561586738,2.0636918545,88.954795837,0.528858006,2.1970663071,159.45176697,Shale
15/9-15,1633.312,HORDALAND GP.,Utsira Fm.,12.871417999,0.8556324244,2.0585193634,91.236694336,0.4988722204999999,2.0643773079,157.83103943,Shale
15/9-15,1633.464,HORDALAND GP.,Utsira Fm.,12.840394974,0.8643542528,2.0515210629,90.460502625,0.4732135832,2.0199892521,155.61810303,Shale
15/9-15,1633.616,HORDALAND GP.,Utsira Fm.,12.831180573,0.8772306442,2.052772522,88.290252686,0.480874896,2.0858368874,167.07479858,Shale
15/9-15,1633.7679999999998,HORDALAND GP.,Utsira Fm.,12.823154449,0.8821424245999999,2.0738546848,86.62852478,0.4942670465,2.2023997307,159.50524902,Shale
15/9-15,1633.92,HORDALAND GP.,Utsira Fm.,12.800678253,0.8800251484,2.1054880619,87.913070679,0.4848074317,2.4007031918,158.53016663,Shale
15/9-15,1634.072,HORDALAND GP.,Utsira Fm.,12.752357483,0.8771299123999999,2.1196141243,88.565696716,0.4632567167,2.551677227,157.09448242,Shale
15/9-15,1634.224,HORDALAND GP.,Utsira Fm.,12.699028969,0.8742176890000001,2.1018986702,88.17639160200001,0.4582623541,2.4797086716,158.10957336,Shale
15/9-15,1634.376,HORDALAND GP.,Utsira Fm.,12.656098365999998,0.8703863621,2.0714244843,85.893135071,0.4749937654,2.2555027008,159.29396057,Shale
15/9-15,1634.5279999999998,HORDALAND GP.,Utsira Fm.,12.624477386,0.8687577248,2.0535304546,84.294311523,0.4827719331,2.0982718468,160.30413818,Shale
15/9-15,1634.68,HORDALAND GP.,Utsira Fm.,12.613075255999998,0.8710128068999999,2.0491368771,84.057113647,0.4710353315,2.0766596794,161.30151367,Shale
15/9-15,1634.832,HORDALAND GP.,Utsira Fm.,12.615013123,0.8756619692000001,2.0488014221,84.477615356,0.4622035325,2.1437056065,161.72145081,Shale
15/9-15,1634.984,HORDALAND GP.,Utsira Fm.,12.626749039000002,0.8893526195999999,2.0493342876,82.866340637,0.4733346700999999,2.1844000816,162.09547424,Shale
15/9-15,1635.136,HORDALAND GP.,Utsira Fm.,12.642147064,0.9079784751,2.0521190166,82.119125366,0.4887136817,2.1563501358000003,162.92880249,Shale
15/9-15,1635.2879999999998,HORDALAND GP.,Utsira Fm.,12.648875237,0.9171744585,2.0570275784,81.213516235,0.4925887287,2.1378445625,162.77099609,Shale
15/9-15,1635.44,HORDALAND GP.,Utsira Fm.,12.649421692,0.9181777835,2.0672907829,79.834945679,0.4900443852,2.177867651,163.32086182,Shale
15/9-15,1635.592,HORDALAND GP.,Utsira Fm.,12.622414589000002,0.9195445776,2.0763278008,80.42857360800001,0.4826609492,2.2644970417,162.12269592,Shale
15/9-15,1635.744,HORDALAND GP.,Utsira Fm.,12.547308922,0.9198326468,2.0771248341,84.473815918,0.4786264896,2.2416327000000003,162.3405304,Shale
15/9-15,1635.896,HORDALAND GP.,Utsira Fm.,12.497024536,0.9182558656,2.0735177994,88.57069397,0.4862273633,2.14514184,163.05413818,Shale
15/9-15,1636.0479999999998,HORDALAND GP.,Utsira Fm.,12.514457703,0.9122160673,2.0713598728,89.88005065899999,0.4999248385,2.0549526215,163.40716553,Shale
15/9-15,1636.2,HORDALAND GP.,Utsira Fm.,12.524456024,0.8984557986,2.0676383972,87.979972839,0.5127770305,2.0194721222,163.71884155,Shale
15/9-15,1636.352,HORDALAND GP.,Utsira Fm.,12.518777847,0.8779767752,2.0569972992,85.71243286100001,0.5237848759,2.0159614086,165.54527283,Shale
15/9-15,1636.504,HORDALAND GP.,Utsira Fm.,12.535309792,0.8566589952,2.0425777435,84.083267212,0.5268979073,2.0252976418,166.30938721,Shale
15/9-15,1636.656,HORDALAND GP.,Utsira Fm.,12.547324181,0.8399041295,2.0351915359,84.777084351,0.507070601,2.0590612888,167.82513428,Shale
15/9-15,1636.808,HORDALAND GP.,Utsira Fm.,12.541345596,0.8286023736,2.0381832123,89.153945923,0.4617177844,2.0986795425,167.44387817,Shale
15/9-15,1636.96,HORDALAND GP.,Utsira Fm.,12.553683281,0.8178819418000001,2.0451793671000003,92.548294067,0.424431026,2.1187136173,167.92945862,Shale
15/9-15,1637.112,HORDALAND GP.,Utsira Fm.,12.59855175,0.8096469045,2.0461275578,91.776657104,0.4268060625,2.0683367252,169.21620178,Shale
15/9-15,1637.264,HORDALAND GP.,Utsira Fm.,12.640179634,0.8065248131999999,2.0402607918,88.58087158200001,0.459818989,2.0170528889,169.92617798,Shale
15/9-15,1637.4160000000002,HORDALAND GP.,Utsira Fm.,12.647492409000002,0.8024383783,2.0373740196,86.030540466,0.5036765337,2.0207719803,170.43963623,Shale
15/9-15,1637.568,HORDALAND GP.,Utsira Fm.,12.648653984,0.8003849387,2.0410244465000003,87.40950012200001,0.5326057076,2.0999455452,170.71916199,Shale
15/9-15,1637.72,HORDALAND GP.,Utsira Fm.,12.676103592,0.8002283573000001,2.0491518974000003,91.177146912,0.5401842593999999,2.1602818966,170.09448242,Shale
15/9-15,1637.872,HORDALAND GP.,Utsira Fm.,12.717413902,0.8010210395,2.0559048653,94.24394989,0.5461339355,2.1722798347,170.32676697,Shale
15/9-15,1638.024,HORDALAND GP.,Utsira Fm.,12.75531292,0.8026791811,2.0584714413,96.063941956,0.5565750599,2.1763880253,169.28904724,Shale
15/9-15,1638.1760000000002,HORDALAND GP.,Utsira Fm.,12.78983593,0.8040819764,2.0587880611,96.871330261,0.5538836718,2.2096400261,168.80021667,Shale
15/9-15,1638.328,HORDALAND GP.,Utsira Fm.,12.767313957,0.8108755945999999,2.0553061962,96.884613037,0.5210005641,2.2254939079,168.42617798,Shale
15/9-15,1638.48,HORDALAND GP.,Utsira Fm.,12.683581352,0.8290276527,2.0578684807,92.871520996,0.47945261,2.1836388111,167.51409912,Shale
15/9-15,1638.632,HORDALAND GP.,Utsira Fm.,12.652909279,0.8586112856999999,2.0551629066,86.81234741200001,0.4634028375,2.1768574715,167.48228455,Shale
15/9-15,1638.784,HORDALAND GP.,Utsira Fm.,12.692521095,0.8873814940000001,2.0426514149,80.91368866,0.4726864397999999,2.2557046413,167.71391296,Shale
15/9-15,1638.936,HORDALAND GP.,Utsira Fm.,12.773262024,0.9083021879,2.0170283318,76.953285217,0.4843867122999999,2.3543872833,168.06988525,Shale
15/9-15,1639.088,HORDALAND GP.,Utsira Fm.,12.868134499000002,0.9211024046,2.0085430145,74.252906799,0.483876586,2.4086434841,168.6565094,Shale
15/9-15,1639.24,HORDALAND GP.,Utsira Fm.,12.972426414,0.9262889028,2.0306923389,71.543983459,0.4780673981,2.4396767616,169.80970764,Shale
15/9-15,1639.392,HORDALAND GP.,Utsira Fm.,13.038265228,0.9288794398,2.0626714230000003,72.429588318,0.4760188757999999,2.5308806896,170.1056366,Shale
15/9-15,1639.544,HORDALAND GP.,Utsira Fm.,13.049098969,0.9339295626,2.0861978531,74.837165833,0.4907453357999999,2.5836181641,167.91339111,Shale
15/9-15,1639.696,HORDALAND GP.,Utsira Fm.,13.041968346,0.9352310896,2.0954027176,76.77626037600001,0.5088592768,2.4892926216,166.66011047,Shale
15/9-15,1639.848,HORDALAND GP.,Utsira Fm.,13.038519859,0.9270967245,2.1017727852,78.238922119,0.5257128477,2.3805794716,166.39533997,Shale
15/9-15,1640.0,HORDALAND GP.,Utsira Fm.,13.034108162,0.9120328426,2.1034383774000003,79.313697815,0.5394001007,2.3954172134,166.06199646,Shale
15/9-15,1640.152,HORDALAND GP.,Utsira Fm.,13.026284218,0.8950201869,2.092427969,80.321678162,0.5389580727000001,2.4775137901,166.41600037,Shale
15/9-15,1640.304,HORDALAND GP.,Utsira Fm.,13.019163132,0.8769723177,2.0770666599000003,80.24005889899999,0.5190410018,2.4730603695,167.32939148,Shale
15/9-15,1640.456,HORDALAND GP.,Utsira Fm.,12.997573853,0.8620382547,2.0640048981,81.291946411,0.4930900335,2.3441574574,167.34498596,Shale
15/9-15,1640.608,HORDALAND GP.,Utsira Fm.,12.949944496,0.8516070843000001,2.0594015121,82.368148804,0.4859902859,2.2332775593000003,167.15797424,Shale
15/9-15,1640.76,HORDALAND GP.,Utsira Fm.,12.90510273,0.842408061,2.0582454205,81.955741882,0.4870237112,2.2138035297,166.81692505,Shale
15/9-15,1640.912,HORDALAND GP.,Utsira Fm.,12.911838531,0.8366101384,2.0579946041,80.990524292,0.4878287017,2.223408699,166.64764404,Shale
15/9-15,1641.064,HORDALAND GP.,Utsira Fm.,13.001080513,0.8360714912,2.0686933994,80.854576111,0.4811977446,2.2059278488,166.52296448,Shale
15/9-15,1641.216,HORDALAND GP.,Utsira Fm.,13.156215668,0.8380669355,2.0812022686,83.411003113,0.4656438828,2.1650483608,166.90682983,Shale
15/9-15,1641.368,HORDALAND GP.,Utsira Fm.,13.307359695,0.8403941393000001,2.0855636597,86.106582642,0.4548987448,2.1400740147,167.30412292,Shale
15/9-15,1641.52,HORDALAND GP.,Utsira Fm.,13.406563759,0.8461185098,2.0761497021,87.935798645,0.4620661139,2.1633622646,166.86975098,Shale
15/9-15,1641.672,HORDALAND GP.,Utsira Fm.,13.480630875,0.8542688489,2.0557754040000003,86.11520385700001,0.4873508810999999,2.1904277802000003,163.32545471,Shale
15/9-15,1641.8239999999998,HORDALAND GP.,Utsira Fm.,13.561083794000002,0.8617435694,2.0226652622,82.80129241899999,0.518347621,2.218611002,160.79330444,Shale
15/9-15,1641.976,HORDALAND GP.,Utsira Fm.,13.643910408,0.8713464140999999,1.9926898479,79.86038208,0.543921113,2.2394299507,159.824646,Shale
15/9-15,1642.128,HORDALAND GP.,Utsira Fm.,13.712369919,0.8831368685,1.9812808037,76.86341095,0.5532274246,2.3087077141,159.13894653,Shale
15/9-15,1642.28,HORDALAND GP.,Utsira Fm.,13.787522316,0.895416379,1.9823899269,75.234939575,0.5373237729,2.474255085,158.30413818,Shale
15/9-15,1642.432,HORDALAND GP.,Utsira Fm.,13.880710602,0.9031839967,1.9926338196,74.99758911100001,0.5149208307,2.6249980927000003,157.23326111,Shale
15/9-15,1642.5839999999998,HORDALAND GP.,Utsira Fm.,13.953530312,0.9092431068,1.9933483601,75.011878967,0.5145207047,2.6408905983,156.01246643,Shale
15/9-15,1642.736,HORDALAND GP.,Utsira Fm.,13.988718033,0.9192756414,2.0047571659,74.837295532,0.5308430195,2.5891897678,155.55314636,Shale
15/9-15,1642.888,HORDALAND GP.,Utsira Fm.,14.009353638,0.9275138378,2.0182106495,76.85344696,0.5416741371,2.60201931,155.40190125,Shale
15/9-15,1643.04,HORDALAND GP.,Utsira Fm.,14.041617393,0.9304465652,2.0240421295,77.52973938,0.5392307043,2.695527792,154.69061279,Shale
15/9-15,1643.192,HORDALAND GP.,Utsira Fm.,14.085639000000002,0.9323024154,2.0165624619,76.226631165,0.5226038693999999,2.7143771648,154.20767212,Shale
15/9-15,1643.344,HORDALAND GP.,Utsira Fm.,14.114700317,0.9301831722,2.014688015,74.531173706,0.4930594563,2.7085492611,153.34809875,Shale
15/9-15,1643.496,HORDALAND GP.,Utsira Fm.,14.105554581,0.9272324443,2.0257713795,76.33506012,0.4700828195,2.7152750492,153.75410461,Shale
15/9-15,1643.648,HORDALAND GP.,Utsira Fm.,14.050301552,0.9313943982,2.0387291908000003,78.520294189,0.469422996,2.6733841896,154.56446838,Shale
15/9-15,1643.8,HORDALAND GP.,Utsira Fm.,13.933163643,0.9394155741,2.0370192528,77.914924622,0.4771960676,2.5281038284,155.2306366,Shale
15/9-15,1643.9520000000002,HORDALAND GP.,Utsira Fm.,13.812796593,0.9382414818,2.0378296375,79.164649963,0.4653995335,2.3496809006,155.66239929,Shale
15/9-15,1644.104,HORDALAND GP.,Utsira Fm.,13.783952713,0.9365249276,2.050008297,82.582862854,0.4353707433,2.2780709267,155.1771698,Shale
15/9-15,1644.256,HORDALAND GP.,Utsira Fm.,13.794843674,0.9425395131,2.059296608,86.67009735100001,0.4205745459,2.312081337,154.33398438,Shale
15/9-15,1644.408,HORDALAND GP.,Utsira Fm.,13.796999930999998,0.9418487549,2.0622034073,86.852661133,0.4391165972,2.3777868748,153.65090942,Shale
15/9-15,1644.56,HORDALAND GP.,Utsira Fm.,13.797018050999998,0.9382699132,2.060046196,84.862510681,0.4755364358,2.3603842258000003,153.97244263,Shale
15/9-15,1644.7120000000002,HORDALAND GP.,Utsira Fm.,13.797743797,0.9321420193,2.0507385731,83.741950989,0.4907599985999999,2.2688744068,153.0892334,Shale
15/9-15,1644.864,HORDALAND GP.,Utsira Fm.,13.806089401,0.9290902615,2.032346487,84.579536438,0.4777477086,2.1842491627,151.71784973,Shale
15/9-15,1645.016,HORDALAND GP.,Utsira Fm.,13.82494545,0.9280428886,2.0149672031,85.23661041300001,0.4626578390999999,2.1691637039,150.72047424,Shale
15/9-15,1645.168,HORDALAND GP.,Utsira Fm.,13.835250854000002,0.929448843,2.0118961334,84.158828735,0.4691169858,2.219722271,150.22047424,Shale
15/9-15,1645.32,HORDALAND GP.,Utsira Fm.,13.820353508,0.9341991544,2.0275936127,83.097396851,0.4849851131,2.2329347134,150.5892334,Shale
15/9-15,1645.4720000000002,HORDALAND GP.,Utsira Fm.,13.78340435,0.9398395419,2.0480971336,80.810157776,0.4917000234,2.2005393505,148.06692505,Shale
15/9-15,1645.624,HORDALAND GP.,Utsira Fm.,13.739487648,0.9437789917,2.063637495,79.35344696,0.491912961,2.1817083359,146.29527283,Shale
15/9-15,1645.776,HORDALAND GP.,Utsira Fm.,13.710663795,0.9455366731,2.0729005337,79.62613678,0.4868991077,2.248642683,145.26509094,Shale
15/9-15,1645.928,HORDALAND GP.,Utsira Fm.,13.698781013,0.9441041946,2.0650827885,81.598388672,0.4802505672,2.3970432281,144.0846405,Shale
15/9-15,1646.08,HORDALAND GP.,Utsira Fm.,13.680976868,0.9425442815,2.0442049503,83.240997314,0.4710360168999999,2.4693892002,144.29724121,Shale
15/9-15,1646.2320000000002,HORDALAND GP.,Utsira Fm.,13.654178619,0.9410923123,2.0243024826,85.396682739,0.4704191386999999,2.413267374,145.59054565,Shale
15/9-15,1646.384,HORDALAND GP.,Utsira Fm.,13.622430800999998,0.937780261,2.024766922,86.76941680899999,0.4847303927,2.3106708527,146.27165222,Shale
15/9-15,1646.536,HORDALAND GP.,Utsira Fm.,13.592875480999998,0.932754159,2.0427274704,83.858688354,0.5153712034000001,2.2748203278,146.19454956,Shale
15/9-15,1646.688,HORDALAND GP.,Utsira Fm.,13.588938713,0.9212535024,2.0608227253,78.003234863,0.5390512346999999,2.3246109486,146.75427246,Shale
15/9-15,1646.84,HORDALAND GP.,Utsira Fm.,13.593548775,0.9078227282,2.0636665821,76.508300781,0.5197665095,2.3652780056,147.98522949,Shale
15/9-15,1646.9920000000002,HORDALAND GP.,Utsira Fm.,13.587777138,0.9054374099,2.053164959,78.218086243,0.4943647087,2.3360338211,148.15190125,Shale
15/9-15,1647.144,HORDALAND GP.,Utsira Fm.,13.576250076,0.9081632495,2.0310852528,79.235336304,0.4951144457,2.2511096001,147.84022522,Shale
15/9-15,1647.296,HORDALAND GP.,Utsira Fm.,13.580422401,0.9165940881,2.0290222168,77.57749939,0.5210053921,2.2138419151,148.45866394,Shale
15/9-15,1647.448,HORDALAND GP.,Utsira Fm.,13.614170074,0.9278120995,2.0334386826,76.42010498,0.5379324555,2.3012788296,148.83825684,Shale
15/9-15,1647.6,HORDALAND GP.,Utsira Fm.,13.650586128,0.9350868464,2.0303535461,76.476394653,0.5222941041,2.4206550121,148.96292114,Shale
15/9-15,1647.7520000000002,HORDALAND GP.,Utsira Fm.,13.663816452,0.9401023388,2.0197048187,72.597038269,0.5144230723,2.4288606644,148.3868103,Shale
15/9-15,1647.904,HORDALAND GP.,Utsira Fm.,13.658004761,0.9450870156,2.0121660233000003,71.074684143,0.520014286,2.3650584221,148.03773499,Shale
15/9-15,1648.056,HORDALAND GP.,Utsira Fm.,13.624099731,0.9453881979,2.0117075443,71.059364319,0.5248565078,2.3314495087,147.30445862,Shale
15/9-15,1648.208,HORDALAND GP.,Utsira Fm.,13.554854393,0.9420762062,2.0042102337,73.948730469,0.5169739723,2.3215723038,147.51968384,Shale
15/9-15,1648.36,HORDALAND GP.,Utsira Fm.,13.644066810999998,0.937337935,1.9951690435,76.862846375,0.496103555,2.2386052608,149.56201172,Shale
15/9-15,1648.5120000000002,HORDALAND GP.,Utsira Fm.,13.920225143,0.9261028171,1.9987716675,78.30542755100001,0.4707585871,2.1132786274,149.94520569,Shale
15/9-15,1648.664,HORDALAND GP.,Utsira Fm.,14.348248482,0.9162533879,2.0015056133,82.332000732,0.4587594867,2.0372464657,150.22096252,Shale
15/9-15,1648.816,HORDALAND GP.,Utsira Fm.,14.422401428,0.9075020552,2.0075702667,85.10198211699999,0.4740073382999999,1.9968107939,150.90666199,Shale
15/9-15,1648.9679999999998,HORDALAND GP.,Utsira Fm.,14.485432625,0.8995429873,2.0197985172,85.61244201699999,0.4922770261999999,1.9877073765,150.70013428,Shale
15/9-15,1649.12,HORDALAND GP.,Utsira Fm.,14.548462868,0.8966668248,2.0368659496,81.553031921,0.4888904393,2.0150418282,150.4153595,Shale
15/9-15,1649.2720000000002,HORDALAND GP.,Utsira Fm.,13.89351368,0.898524344,2.052775383,74.340881348,0.4651513696,2.057751894,150.62796021,Shale
15/9-15,1649.424,HORDALAND GP.,Utsira Fm.,13.588438988,0.9080929756,2.0594017506,69.78229522699999,0.4515689909,2.0981013775,150.24606323,Shale
15/9-15,1649.576,HORDALAND GP.,Utsira Fm.,13.645959854,0.9219998717,2.0583696365,69.762069702,0.4629728794,2.1413536072,149.33070374,Shale
15/9-15,1649.7279999999998,HORDALAND GP.,Utsira Fm.,13.726032257,0.9362629056,2.0439043045,76.01676178,0.4779334664,2.1892333031,147.5,Shale
15/9-15,1649.88,HORDALAND GP.,Utsira Fm.,13.786540031,0.9480098486,2.0251662731,79.72935485800001,0.4923366904,2.2005531788,147.1650238,Shale
15/9-15,1650.0320000000002,HORDALAND GP.,Utsira Fm.,13.844557762,0.9534634352,2.0105426311000003,79.623298645,0.5021327138,2.1778929234,146.30020142,Shale
15/9-15,1650.184,HORDALAND GP.,Utsira Fm.,13.913907051,0.9566919804,2.0074510574,76.948036194,0.4991306067,2.1526453495,145.33825684,Shale
15/9-15,1650.336,HORDALAND GP.,Utsira Fm.,13.942856789,0.9567064643,2.0075821877,76.04636383100001,0.4805741608,2.1242964268,144.63287354,Shale
15/9-15,1650.4879999999998,HORDALAND GP.,Utsira Fm.,13.928275108,0.9522512555,2.0123608112,76.609802246,0.4578817189,2.1004946232,143.47637939,Shale
15/9-15,1650.64,HORDALAND GP.,Utsira Fm.,13.967861176,0.9486607909,2.0172612667,75.84160614,0.452080369,2.0932745934,142.83726501,Shale
15/9-15,1650.792,HORDALAND GP.,Utsira Fm.,14.048958778,0.9461244345,2.0196402073,75.37482452399999,0.4702147840999999,2.1218194962,141.93963623,Shale
15/9-15,1650.944,HORDALAND GP.,Utsira Fm.,14.124840736,0.9386357665,2.020169735,76.242530823,0.4947737157,2.1237764359,142.02461243,Shale
15/9-15,1651.096,HORDALAND GP.,Utsira Fm.,14.203680038,0.9325584769,2.0142879486000003,77.086532593,0.5137721896,2.1201581955,142.8349762,Shale
15/9-15,1651.2479999999998,HORDALAND GP.,Utsira Fm.,14.291087151,0.9314866066,2.0084619522,77.147094727,0.5185423493,2.1693067551,143.04495239,Shale
15/9-15,1651.4,HORDALAND GP.,Utsira Fm.,14.43409729,0.9295499921,1.9863274097,76.923927307,0.5055744052000001,2.2664315701,144.11613464,Shale
15/9-15,1651.552,HORDALAND GP.,Utsira Fm.,14.6037817,0.9282705188,1.9731492996,78.56456756600001,0.4921022952,2.339756012,144.9881897,Shale
15/9-15,1651.704,HORDALAND GP.,Utsira Fm.,14.716393470999998,0.9291719794,1.9837015867,78.730506897,0.4902262986,2.3454532623,144.72966003,Shale
15/9-15,1651.856,HORDALAND GP.,Utsira Fm.,14.497523308,0.9232184291,2.0029067993000003,75.014144897,0.4919142425,2.3142669201,145.28739929,Shale
15/9-15,1652.0079999999998,HORDALAND GP.,Utsira Fm.,14.100880623,0.9143242836,2.0189442635,71.647247314,0.4875262678,2.252010107,145.59317017,Shale
15/9-15,1652.16,HORDALAND GP.,Utsira Fm.,14.011050224000002,0.9082248211,2.02084589,69.97966003399999,0.4811096489,2.1671044827,146.67126465,Shale
15/9-15,1652.312,HORDALAND GP.,Utsira Fm.,14.14778614,0.9033987522,2.0208101273,69.926460266,0.4882908761999999,2.1078338623,148.61909485,Shale
15/9-15,1652.464,HORDALAND GP.,Utsira Fm.,14.186893463,0.8978085518000001,2.0178313255,68.778709412,0.5065191388,2.1383850574000003,150.38154602,Shale
15/9-15,1652.616,HORDALAND GP.,Utsira Fm.,14.339842796,0.892087698,2.0119383335,69.183631897,0.5149211287,2.2315871716,152.07939148,Shale
15/9-15,1652.7679999999998,HORDALAND GP.,Utsira Fm.,14.568464279,0.8843340278,2.0092458725,73.74143219,0.5079041718999999,2.3083202839,153.36418152,Shale
15/9-15,1652.92,HORDALAND GP.,Utsira Fm.,14.553829193,0.8779107331999999,2.014441967,76.603256226,0.4918235838,2.3148105145,154.13221741,Shale
15/9-15,1653.072,HORDALAND GP.,Utsira Fm.,14.396739006,0.8767937422,2.0244390965,75.54176330600001,0.4891621171999999,2.2724924088,155.44061279,Shale
15/9-15,1653.224,HORDALAND GP.,Utsira Fm.,14.042119025999998,0.8849498034000001,2.033664465,73.724906921,0.5110300182999999,2.2518787384,156.04920959,Shale
15/9-15,1653.376,HORDALAND GP.,Utsira Fm.,13.752276421,0.8990148306,2.0490231514,72.005264282,0.5317865014000001,2.2782409191,155.54722595,Shale
15/9-15,1653.5279999999998,HORDALAND GP.,Utsira Fm.,13.739361763,0.9075456262,2.0715179443,71.29070282,0.5326759219,2.3339469433,154.79920959,Shale
15/9-15,1653.68,HORDALAND GP.,Utsira Fm.,13.722441673,0.9085501432,2.1028587818,70.568206787,0.5130586624,2.4188835621,152.70472717,Shale
15/9-15,1653.832,HORDALAND GP.,Utsira Fm.,13.679828644,0.9084502459,2.1082706451,71.179252625,0.4942605197,2.5976810455000003,150.68077087,Shale
15/9-15,1653.984,HORDALAND GP.,Utsira Fm.,13.653437614,0.9089310765,2.0836818218,72.847129822,0.4824149609,2.7413709164,150.71817017,Shale
15/9-15,1654.136,HORDALAND GP.,Utsira Fm.,13.640273094,0.9093803763,2.0493736267,73.664024353,0.4787211715999999,2.6681149006,151.64173889,Shale
15/9-15,1654.2879999999998,HORDALAND GP.,Utsira Fm.,13.64187336,0.9061350226,2.0235421658000003,74.788970947,0.4684422314,2.4681601524000003,152.07348633,Shale
15/9-15,1654.44,HORDALAND GP.,Utsira Fm.,13.62994957,0.8954433798999999,2.0199694633000003,73.598022461,0.4476366043,2.305883646,152.05183411,Shale
15/9-15,1654.592,HORDALAND GP.,Utsira Fm.,13.72034359,0.8821477294,2.0267198086,71.398178101,0.437702924,2.2490465641,152.29133606,Shale
15/9-15,1654.744,HORDALAND GP.,Utsira Fm.,13.930202484,0.8736197351999999,2.0369141102,70.51911926300001,0.448437959,2.2429835796,151.48490906,Shale
15/9-15,1654.896,HORDALAND GP.,Utsira Fm.,14.137811661,0.8739513159000001,2.0405380726,71.027107239,0.457267791,2.2536766529,151.3274231,Shale
15/9-15,1655.0479999999998,HORDALAND GP.,Utsira Fm.,14.360248566,0.8784726262,2.044577837,68.387153625,0.4486463665999999,2.3048307896,152.32479858,Shale
15/9-15,1655.2,HORDALAND GP.,Utsira Fm.,14.448809624,0.8856924772,2.047670126,65.369064331,0.4391857684,2.368714571,151.39108276,Shale
15/9-15,1655.352,HORDALAND GP.,Utsira Fm.,14.286075592,0.8943242431,2.042994976,67.77269744899999,0.4485578835,2.3931720257,150.58857727,Shale
15/9-15,1655.504,HORDALAND GP.,Utsira Fm.,14.253518105,0.8992370367,2.0293068886000003,71.284820557,0.466858536,2.3578503132,150.53739929,Shale
