RHOB,GR,DEPTH_MD,NPHI,PEF,DTC
2.0331053734,78.99919891399999,1575.4,0.4324212074,2.3854188919,143.38435364
2.0319685936000003,76.026954651,1575.552,0.4974899888,2.6216022968,141.50344849
2.0793311596,69.615394592,1575.704,0.5021393299,3.2788150311,139.6211853
2.1772253513,66.601089478,1575.856,0.4947595,3.8415198326,136.883255
2.2821266651,64.852043152,1576.0079999999996,0.4330425262,3.6014885902,133.2978363
2.2626519203,65.862121582,1576.16,0.4162696004,3.1050014496,133.11798096
2.1629939079,74.754180908,1576.312,0.4412778318,2.7215652466000004,135.11288452
2.0682864189,81.83530426,1576.464,0.4607930779,2.556483984,137.81365967
2.0291955471,77.435752869,1576.616,0.467487663,2.4716835022,140.48051453
2.0212373734,72.432975769,1576.7679999999998,0.481510818,2.4100389481,143.28533936
2.0232014656,69.926696777,1576.92,0.4777973294,2.4170560837,145.53973389
2.0204517841,72.68675231899999,1577.072,0.5125027895000001,2.4125647545,146.23007202
2.0154247284,72.70791626,1577.224,0.5262445807,2.4139373302,146.31201172
2.0161907673,73.26000976600001,1577.376,0.5370013714,2.3991689682,146.25250244
2.0151131153,76.33691406300001,1577.5279999999998,0.5228349566,2.4079387188,146.25076294
2.0138161182,78.958679199,1577.68,0.4948984683,2.3868596554,146.3989563
2.0065290928,78.279777527,1577.832,0.4861274958,2.356910944,146.24786377
2.0070674419,78.97971344,1577.984,0.5051469803,2.3671393394,146.42259216
2.0142388344,76.298866272,1578.136,0.5109901428,2.4438006878,146.30249023
2.0220205784,77.518882751,1578.2879999999998,0.5400224328000001,2.5245511532,146.20622253
2.0239663124,77.855705261,1578.44,0.5170046091,2.4951684475,146.22557068
2.0164945126,81.34220886199999,1578.592,0.4986995459,2.4296810627000003,146.33084106
2.0121219158000003,76.343513489,1578.744,0.4848608077,2.4074187279,146.37109375
2.008231163,76.632537842,1578.896,0.4792195857,2.4467961788,146.41134644
2.0038108826,78.02431488,1579.0479999999998,0.4768383801,2.4674248695,146.44459534
2.0009129047,83.60282135,1579.2,0.4780146182,2.4313657284,146.42358398
2.0069496632,82.107803345,1579.352,0.4992768764,2.4408631325,146.36213684
2.0112276077,78.736289978,1579.504,0.5289948583,2.513756752,146.54371643
2.0094208717,77.874214172,1579.656,0.5286678076,2.6468434334,146.44430542
2.0028100014,79.122909546,1579.808,0.5016297102,2.7164661884,146.42346191
1.9993733168,81.817344666,1579.96,0.4809848666,2.6126360893,146.32550049
1.9984790087,79.582603455,1580.112,0.484751761,2.5205304623,146.34169006
1.9986598492,79.29573822,1580.264,0.4975633025,2.4758400917,146.4443512
2.001806736,77.155029297,1580.4160000000004,0.5065628289999999,2.6040270329,146.42466736
2.0036771297,75.736724854,1580.568,0.5089048743,2.7635316849,146.35894775
1.9966096878,76.125572205,1580.72,0.4988078475,2.8936984539,146.54566956
1.9840244055,76.780082703,1580.872,0.4982118905,2.9008042812,146.44161987
1.9792872667,84.599586487,1581.024,0.487574935,2.7885341644,146.42892456
1.9838149548,86.946868896,1581.1760000000004,0.5004048944,2.6509552002000003,146.32406616
1.9869041443,87.336936951,1581.328,0.5131728649,2.5031890869,146.35574341
1.9873000383,81.883773804,1581.48,0.5160982609,2.4612152576,146.53266907
1.9873000383,77.979171753,1581.632,0.5141939521,2.4889576435,146.35272217
1.9916653633,74.34186554,1581.784,0.5045655370000001,2.5917239189,146.53417969
1.996350646,72.703613281,1581.936,0.4909130335,2.6296246052,146.32557678
2.0033564568,72.08290863,1582.088,0.4661604464,2.6269731522,146.33757019
2.0126686096,72.10397338899999,1582.24,0.4641954005,2.6272807121,146.44447327
2.0191903114,72.95387268100001,1582.392,0.4864165187,2.5708692074,146.44151306
2.0159022808,70.129005432,1582.544,0.5270998478,2.5043022633,146.44470215
2.0122821331,70.169143677,1582.696,0.518475771,2.4557957649,146.44288635
2.010632515,72.262771606,1582.848,0.4971806705,2.4629340172,146.44148254
2.0109727383,74.630851746,1583.0,0.4527963996,2.465626955,146.45637512
2.009468317,75.26646423300001,1583.152,0.427809298,2.4426443577000003,146.56246948
2.0122730732,72.159812927,1583.304,0.4362412393,2.4581665993,146.56393433
2.0193235874,72.146850586,1583.456,0.4478365183,2.5353245735,146.55519104
2.0208001137,72.236755371,1583.608,0.4857068956,2.5779070854,146.47657776
2.0092830658,72.143249512,1583.76,0.5139318109000001,2.5666759014,146.39796448
1.9971052408,75.23650360100001,1583.912,0.5371682644,2.5305347443,146.34515381
1.9900795221,77.150100708,1584.064,0.5425800681,2.5442340374000003,146.57191467
1.9871451855,75.991752625,1584.216,0.5078627467,2.564041853,146.66477966
1.9828056097,72.247268677,1584.368,0.4907344878,2.5469431877,146.45022583
1.986712575,70.58265686,1584.52,0.4898677468,2.5752875805,146.5639801
1.9964472055,74.420936584,1584.672,0.4919367731,2.5922372341,146.55393982
2.0053896904,76.385406494,1584.8239999999996,0.4863398969,2.5980219841,146.45722961
2.0050828457,78.585350037,1584.976,0.4784268737,2.5907597542,146.66802979
2.0055942535,74.727874756,1585.128,0.4616911411,2.6370716095,146.44320679
2.0073797703,73.01322937,1585.28,0.4448050559,2.6961245537000003,146.45175171
2.0098187923,72.38975524899999,1585.432,0.4228770137,2.6714756489,146.55563354
2.0124127865,74.81433868399999,1585.5839999999996,0.4316893518,2.5931828022,146.44941711
2.0165479183,78.26193237300001,1585.736,0.4535391331000001,2.5464148521000003,146.56843567
2.018061161,79.20665741,1585.888,0.4673339725,2.5780050755,146.67753601
2.018736124,83.079780579,1586.04,0.4693638086,2.6527452469,146.55157471
2.0163803101,83.486488342,1586.192,0.4968391657,2.6230180264,146.34080505
2.0151436329,82.727058411,1586.344,0.5094314218,2.5495193005,146.67037964
2.0154550076,78.818893433,1586.496,0.5030421615,2.4620220661000003,146.44924927
2.018545866,76.491996765,1586.648,0.4651747048,2.4381103516,146.5622406
2.0258996487,75.889724731,1586.8,0.4649179876,2.4988925457,146.56449890000005
2.0353503227000003,76.234390259,1586.9520000000002,0.4948509634,2.6035237312,146.67973328
2.0440795422,74.64624023399999,1587.104,0.5130941868,2.6704976559,146.56234741
2.0442638397,70.850906372,1587.256,0.5053526759,2.650056839,146.56982422
2.0397403240000003,70.35308075,1587.408,0.4723550975,2.7021822929000003,146.795578
2.0422480106,69.498748779,1587.56,0.483363986,2.9464693069,146.56454468
2.0536990166,72.626480103,1587.7120000000002,0.5023732781,3.1116025448,146.68153381
2.0620756149,71.02809143100001,1587.864,0.4979776442,3.009875536,146.68167114
2.0575792789,73.613471985,1588.016,0.4632111788,2.7976024151,146.56365967
2.0443594456,72.931724548,1588.168,0.4362102449,2.6511085033,146.68229675
2.0327441692,73.504341125,1588.32,0.4412527084,2.5940172672,146.56123352
2.0233111382,74.67880249,1588.4720000000002,0.4464584887,2.5841653347,146.68363953
2.0194296837,80.346672058,1588.624,0.4503618777,2.6277401447,146.80064392
2.0211999416,85.222633362,1588.776,0.4568030834,2.6750204563,146.56088257
2.0286865234,83.672569275,1588.928,0.4632386565,2.6756503582,146.682724
2.0359373093,77.408050537,1589.08,0.4473069608,2.6353616714,146.56314087
2.0321862698,78.643455505,1589.2320000000002,0.4384945333,2.6748445034,146.56408691
2.0184285641,82.035835266,1589.384,0.4359588921,2.7081093788,146.79789734
2.0026180744,85.78666687,1589.536,0.4503054023,2.7192955017,146.56594849
2.0005309582,81.463569641,1589.688,0.4657395184000001,2.6738162041,146.67941284
2.0082552433000003,79.387702942,1589.84,0.4829103351,2.6746637821,146.68327332
2.0192635059,81.113502502,1589.9920000000004,0.4797388315,2.656332016,146.56506348
2.0259284973,83.680931091,1590.144,0.455738306,2.5887873173,146.5640564
2.0282001495,85.711730957,1590.296,0.435544312,2.4854078293,146.67652893
2.0290830135,82.326095581,1590.448,0.4668586254,2.4635846615,146.79701233
2.0266201496000003,79.44594574,1590.6,0.5317786336,2.5536701679,146.6872406
2.0285491943,75.81400299100001,1590.7520000000004,0.5711519718,2.6913676262,146.56489563
2.0401587486,73.821037292,1590.904,0.5588505268,2.7178559303,146.67854309
2.0497908592,74.02951049800001,1591.056,0.5201226473,2.6566922665,146.567276
2.04722929,71.205795288,1591.208,0.4887112677,2.6060967445,146.79180908
2.032633543,72.825004578,1591.36,0.4699881971,2.6258757114,146.8008728
2.0209949017,76.451889038,1591.5120000000004,0.4641274512,2.6868216991,146.74407959
2.0169293880000003,79.58956146199999,1591.664,0.459754914,2.777066946,146.68458557
2.02196455,75.960174561,1591.816,0.4572668672,3.0169665813,146.68321228
2.0355505943,70.804634094,1591.9679999999996,0.4599198997,3.3741624355,146.68161011
2.0578050613,68.299865723,1592.12,0.4550484419,3.6253929138,146.90719604
2.0737161636000003,68.903434753,1592.2720000000004,0.4459998608,3.4663186073000003,146.69487
2.0719192028,70.58702087399999,1592.424,0.4533082545,3.0197725296,146.68139648
2.0523936749,72.238868713,1592.576,0.4741296172,2.6636612415000003,146.90536499
2.0359802246000003,76.06881713899999,1592.7279999999996,0.4981907904,2.5395312309,146.80932617
2.0331981182,74.851409912,1592.88,0.4988470078,2.592741251,146.69020081
2.038100481,70.463127136,1593.0320000000004,0.4943414927000001,2.6749904156,146.79182434
2.0429105759,68.69611358600001,1593.184,0.4882780313,2.6826663017,146.69248962
2.0430181026,72.16768646199999,1593.336,0.4844872653,2.6376848221,146.78985596
2.0447897911000004,77.17990112300001,1593.4879999999996,0.4901369214,2.5588040352,146.69297791
2.0478525162,77.28596496600001,1593.64,0.4913389087,2.4960186481,146.79071045
2.0487999916,76.41456604,1593.792,0.4837060571,2.4177799225,146.6920929
2.0455224514,78.604164124,1593.944,0.4708606005,2.349722147,146.78991699
2.0436000824,78.462562561,1594.096,0.4575275779,2.3249914646,146.80224609
2.046849966,75.281280518,1594.2479999999996,0.4564874470000001,2.3928127289,146.8009491
2.0500450134,71.346351624,1594.4,0.4587622285,2.4760951996,146.74705505
2.0451607704,72.213768005,1594.552,0.4701401889,2.5172386169,146.68757629
2.0372567177,73.340370178,1594.704,0.4656832516,2.5048251152,146.78829956
2.0313026905,73.240287781,1594.856,0.450053364,2.4920282364,146.69589233
2.026484251,70.213653564,1595.0079999999996,0.4355794489,2.4736585617,145.93826294
2.0239076614,68.59287262,1595.16,0.4272398949,2.4782454967,144.89689636
2.034504652,70.253669739,1595.312,0.4325176179,2.5016109943,145.82759094
2.0550537109,73.34009552,1595.464,0.4435257614,2.556645155,145.75749207
2.0669279099,75.464279175,1595.616,0.4658449888,2.6174523830000003,146.04266357
2.0639090538,71.707603455,1595.7679999999998,0.4916950166,2.6178913116,147.23582458
2.0589499474,69.024047852,1595.92,0.511492908,2.6168351173,147.50135803
2.0606305599,68.457191467,1596.072,0.5149789453,2.5715548992,147.30952454
2.0590138435,71.175971985,1596.224,0.5171679257999999,2.5497226715,147.07061768
2.0497169495,75.87525177,1596.376,0.5308127999000001,2.557942152,148.58920288
2.0410938263,82.272956848,1596.5279999999998,0.5429602265,2.5401699543,148.93118286
2.0399155617,85.963302612,1596.68,0.5271033645000001,2.4780819416,149.05004883
2.0436692238,86.28626251200001,1596.832,0.4756991863,2.4004261494,148.14549255
2.042538166,82.91870880100001,1596.984,0.4233137369,2.4077596664,147.68702698
2.0354664326,78.423561096,1597.136,0.3975347579,2.4893040657,147.22955322
2.0311555862,73.895057678,1597.2879999999998,0.4089945257,2.522591114,146.85287476
2.0302009583,72.266357422,1597.44,0.4491356611,2.4759795666,146.70088196
2.0302972794,73.210998535,1597.592,0.4760845006,2.3932363987,147.18618774
2.0287361145,74.762664795,1597.744,0.4700126648,2.3662455082,148.28302002
2.0269627571,77.549377441,1597.896,0.4513016045,2.4250717163,148.97154236
2.0248537064,82.181976318,1598.0479999999998,0.4605435133,2.5419235229,147.96853638
2.0237898827,83.991546631,1598.2,0.4912926853,2.6144390106,146.95811462
2.0298631191,80.25111389199999,1598.352,0.5033483504999999,2.5757603645,146.30281067
2.0384702682,75.654006958,1598.504,0.4765675962,2.493219614,146.40367126
2.0416998863,73.622673035,1598.656,0.4553060532,2.4820690155,146.44340515
2.0391876698,70.513504028,1598.808,0.4633652568,2.5706138611,146.73806763
2.0396001339,66.76074218800001,1598.96,0.4869775176,2.6521463394,145.82090759
2.0427284241,65.05506134,1599.112,0.5081529617,2.6305401325,144.24365234
2.0418765545,66.812988281,1599.264,0.499812156,2.5568511486000003,143.84204102
2.0368626118,69.960395813,1599.4160000000004,0.4996733665,2.5131881237,143.53170776
2.0317201614,72.129043579,1599.568,0.5092867613000001,2.5077288151,145.4934845
2.0275120735,74.986076355,1599.72,0.5130165815,2.4601662159,146.83480835
2.0202260017,76.159538269,1599.872,0.4934473038,2.3785204887,147.61657715
2.014234066,72.995201111,1600.024,0.4706189632,2.3200006485,148.13848877
2.0174427032,66.070983887,1600.1760000000004,0.4681592286,2.3350598812,147.75427246
2.0289361477,60.099979401000006,1600.328,0.468132019,2.3870739937,145.91998291
2.0411803722,61.73772049,1600.48,0.4655372798,2.4266018867,144.06817627
2.0475382805,66.612106323,1600.632,0.4601353109,2.4666879177000003,142.18818665
2.0507969856,69.56208038300001,1600.784,0.4530844986,2.5481510162,140.47241211
2.0523943901,70.71698761,1600.936,0.4395366907,2.6183469296,141.24966431
2.0507814884,71.97151947,1601.088,0.4402297437,2.5975286961,142.86805725
2.04783535,74.62071991,1601.24,0.4586335421,2.5137639046,144.6222229
2.0468523502,75.655227661,1601.392,0.4641363919,2.4379956722,145.47839355
2.0500955582,78.057975769,1601.544,0.456107229,2.4393918514,145.79431152
2.0524020195,79.353591919,1601.696,0.463616699,2.5003921986,146.4025116
2.0469639301,76.394226074,1601.848,0.4840941727000001,2.5545537472,148.03607178
2.0356092453,75.365081787,1602.0,0.5044902563,2.5501656532,149.66238403
2.0280296803,75.601631165,1602.152,0.5030674934,2.5048069954,149.83746338
2.0269913673,74.247886658,1602.304,0.4703882933,2.5000591278,146.22839355
2.0304892063,70.62035369899999,1602.456,0.4406038821,2.548640728,142.13850403
2.0329389572,66.973953247,1602.608,0.4375330806,2.6055953503,139.83427429
2.0312786102,65.910392761,1602.76,0.4565620124,2.6323843002,139.41091919
2.0271782875,66.317443848,1602.912,0.4611139297,2.6037168503,141.65531921
2.0190958977,68.944320679,1603.064,0.4411023259,2.5054385662,144.71907043
2.0124657154,71.896736145,1603.216,0.4259418845,2.3864326477,145.04086304
2.0107274055,73.79418182399999,1603.368,0.4237855673,2.3415975571,144.8053894
2.0113790035,71.31745147699999,1603.52,0.4273388982,2.3836591244,144.24237061
2.0080935955,67.746627808,1603.672,0.4424106181,2.4550406933,142.47235107
2.0011875629,65.972175598,1603.8239999999996,0.4545379281,2.4794185162,141.46827698
2.0008337498,64.68081665,1603.976,0.4509065151,2.4831488132,142.63227844
2.007017374,66.738685608,1604.128,0.4334943593,2.490749836,143.89170837
2.0104000568,66.810562134,1604.28,0.4190841615,2.5049030781,145.65565491
2.0095467567,68.366424561,1604.432,0.4350411296,2.5173504353,147.33248901
2.0076072216,70.035705566,1604.5839999999996,0.4711691737,2.5581851006,147.40937805
2.0108492374,69.619056702,1604.736,0.489395082,2.7061805725,145.89982605
2.0231812,68.033210754,1604.888,0.4846616685,2.9058990479,143.56820679
2.0410645008,66.08357238800001,1605.04,0.4855877161,3.0011956692000004,141.67292786
2.0578987598,65.29473877,1605.192,0.4990351498,2.9117138386000003,140.34613037
2.0613787174,65.647758484,1605.344,0.5101872087,2.7117598057,139.83880615
2.0536370277,64.729637146,1605.496,0.5075004697,2.5948884487,141.62428284
2.0434901714,65.195541382,1605.648,0.5225077271,2.6033210754,143.14822388
2.0308670998,67.44963836699999,1605.8,0.5292417407,2.6798825264,143.88276672
2.019551754,69.646194458,1605.9520000000002,0.5185291171,2.7402684689,143.89076233
2.0137536526,70.993652344,1606.104,0.5021212697,2.7203314304000004,142.90652466
2.0170924664,68.5157547,1606.256,0.4918967485,2.6874825954,142.09046936
2.0246675014,65.494064331,1606.408,0.4755949676,2.6655292511,141.83094788
2.0251560211,65.389259338,1606.56,0.4299186468,2.6873447895,141.46453857
2.0194370747,65.233482361,1606.7120000000002,0.4146929383,2.7237195969,141.80751038
2.0153558254,64.910644531,1606.864,0.4381578267,2.7140505314,142.27581787
2.0168197155,63.662227631,1607.016,0.4499000013,2.6744058132,142.55477905
2.0203032494,63.901134491,1607.168,0.4417465627,2.6411731243000003,142.62855530000004
2.0225384235,65.310974121,1607.32,0.4375878274,2.5927007198,142.22241211
2.0225524902000003,66.936508179,1607.4720000000002,0.4523380399,2.518386364,141.54704285
2.0196876526,66.977218628,1607.624,0.4538202584,2.4649715424000003,142.76309204
2.018116951,66.431900024,1607.776,0.4410868585,2.5150942802,143.30015564
2.0163946152000003,65.986091614,1607.928,0.4324817955,2.6133368015,143.14202881
2.0135917664,66.183189392,1608.08,0.4346318543,2.6535308361000003,143.34481812
2.007907629,66.20724487300001,1608.2320000000002,0.4294359982,2.599260807,143.06806946
2.0056521893,67.080162048,1608.384,0.4343429506,2.5375943184,142.08207703
2.0102016926,70.331871033,1608.536,0.4358310103,2.5137338638,142.22061157
2.0176570415,74.08036041300001,1608.688,0.4494152367,2.5313067436,142.11903381
2.0280842781,76.17378234899999,1608.84,0.4665337801,2.5525741577,142.14680481
2.0342662334,74.49105835,1608.9920000000004,0.4700067341,2.5445172787,142.27258301
2.0373573303,71.574829102,1609.144,0.4639568329,2.4973258972,142.11668396
2.0375444889,68.459655762,1609.296,0.4510290921,2.475720644,142.26119995
2.0347425938,66.952095032,1609.448,0.4678587615,2.4832284451,142.84764099
2.0298800468,69.412361145,1609.6,0.4893229902,2.5021464825,143.18301392
2.0279209614,72.219734192,1609.7520000000004,0.5013226867,2.4888057709,143.82972717
2.0285439491,74.439704895,1609.904,0.4985004961,2.4844646454,144.10029602
2.0316534042,72.664710999,1610.056,0.4891604185,2.4799580574,143.83474731
2.0296280384,70.52482605,1610.208,0.5043812394,2.5142529011000003,144.22421265
2.0280525684,71.27268219,1610.36,0.5321790576,2.5822780132,145.28167725
2.0332832336,72.54699707,1610.5120000000004,0.531733036,2.6985824108,144.68811035
2.0446486473,72.746948242,1610.664,0.4932390153,2.7981283665,145.39138794
2.0633041859,70.870101929,1610.816,0.4419369698,2.8942527771,145.90881348
2.0847382545,69.242210388,1610.9679999999996,0.407954514,2.9491472244,144.48110962
2.1026666164,73.375099182,1611.12,0.4118339717,2.9528665543,144.35972595
2.0976867676,76.513206482,1611.2720000000004,0.4379713237,2.8376157284,144.84631348
2.0734913349,78.09092712399999,1611.424,0.4640592933,2.7108676434,147.13934326
2.0478615761000003,76.514137268,1611.576,0.4609275758,2.6385023594,146.42712402
2.036626339,76.24004364,1611.7279999999996,0.451497823,2.6161835194,145.73033142
2.0377409458,77.87184143100001,1611.88,0.4522522688,2.627446413,144.91654968
2.0407533646,76.897750854,1612.0320000000004,0.4575686753,2.6842446327,143.27769469999996
2.0463485718000003,75.886695862,1612.184,0.4511464238,2.8587434292,142.96078491
2.0526134968000003,73.699127197,1612.336,0.434753269,2.9974753857,144.30534363
2.055608511,73.699813843,1612.4879999999996,0.4188014865,2.9275624752,144.63859558
2.0485746861000003,74.024635315,1612.64,0.4147583544,2.7772181034,143.59832764
2.0301778316,72.983802795,1612.792,0.4236972332,2.6603076458,145.05656433
2.0078954697,71.732658386,1612.944,0.4380383492,2.6907947063,146.8598938
1.9937659502,68.57334899899999,1613.096,0.4622789025,2.7077102661000003,147.71138
1.9900209904,69.153762817,1613.2479999999996,0.4752079546,2.674220562,148.6622467
1.9952462912,66.614242554,1613.4,0.4742819965,2.5746865273,149.54541016
1.9987875223,64.566444397,1613.552,0.4488794506,2.4487164021,148.81257629
2.0018277168000003,61.83467865,1613.704,0.4305444956,2.397115469,148.400177
2.0068335533000004,63.297885895,1613.856,0.42820701,2.4618060589,148.91114807
2.0144152641,68.011238098,1614.0079999999996,0.4429841638000001,2.6058101654,149.46897888
2.0193314552,70.808395386,1614.16,0.4640062451,2.7401168346,149.11372375
2.018175602,71.454910278,1614.312,0.473888576,2.7512726784,148.456604
2.0161070824,71.000274658,1614.464,0.4702363312,2.7216794491000003,148.68199158
2.015599966,70.063201904,1614.616,0.4647608101,2.6501226425,148.55244446
2.0148968697,70.707603455,1614.7679999999998,0.4758902192,2.6029906273,149.01951599
2.0112586021000003,69.515563965,1614.92,0.4879890978,2.5958395004,150.24977112
2.0061554909,69.421737671,1615.072,0.5015069246,2.6321322918,151.06024169999995
2.0067493916,71.200119019,1615.224,0.4966957867,2.6674919128,151.07383728
2.013463974,72.765518188,1615.376,0.5110806822999999,2.6134393215,150.34078979
2.0210239887,74.41683959999997,1615.5279999999998,0.5141153932,2.5687427521,149.70909119
2.0220737457,72.53440856899999,1615.68,0.5045532584,2.5397000313,148.77874756
2.0168886185,73.078811646,1615.832,0.4797149897,2.5275552273,148.68269348
2.0120260715,73.452980042,1615.984,0.4552791715,2.4876101017,148.80764771
2.0094208717,74.739097595,1616.136,0.4384598136,2.4810564518,147.78033447
2.0110356808,76.916687012,1616.2879999999998,0.4258332253,2.5004370213,147.53350830000005
2.0131690502,75.711372375,1616.44,0.4373218417,2.5044558048,148.06051636
2.0121457577,74.850593567,1616.592,0.4593781233,2.4730060101,147.86143494
2.0061132908,70.413452148,1616.744,0.4676435292,2.4423708916,147.27095032
2.0030674934,72.129943848,1616.896,0.4491169155,2.4405152798,145.75672913
2.0061011314,73.230659485,1617.0479999999998,0.4238351882,2.4901678562000003,144.41488647
2.0134766102,72.435806274,1617.2,0.40680933,2.590590477,143.81193542
2.0229666233000003,70.613502502,1617.352,0.3977456987,2.6487207413,144.36683655
2.0285804272,67.958152771,1617.504,0.408088088,2.6302771568,146.68876648
2.0284409523,68.046585083,1617.656,0.4549403489,2.6199212074,148.05329895
2.0185322762,69.270233154,1617.808,0.464348048,2.6782660484,147.75617981
2.0112409592,70.781837463,1617.96,0.4506807923,2.8106987476,148.45800781
2.020554781,71.49729919399999,1618.112,0.4213443696,3.0273528099,150.18873596
2.0494418144,72.690971375,1618.264,0.4385246336,3.1782608032,150.9720459
2.0727424622,72.596359253,1618.4160000000004,0.4645058811,3.1817002296,151.20991516
2.0752589703,74.14465332,1618.568,0.4655216038,3.032515049,151.0430603
2.0576236248,71.211479187,1618.72,0.473016113,2.8828127384,149.75942993
2.0513999462,70.712806702,1618.872,0.466376394,2.8179633617,148.5377655
2.0507702827000003,70.656898499,1619.024,0.4714325964,2.7827756405,148.91947937
2.0454006195,71.564376831,1619.1760000000004,0.4554160535,2.7884449959,148.52655029
2.0308127403,70.24201202399999,1619.328,0.4638915062,2.8084113598,145.93629456
2.0180864334,72.323249817,1619.48,0.4605974853,2.8068261147,143.40498352
2.0181958675,68.627006531,1619.632,0.4587601125,2.7739553452,140.8913269
2.0211679935,71.244926453,1619.784,0.4538251758,2.7389054298000004,138.94384766
2.0210211277,67.822593689,1619.936,0.4434346557,2.7063055038,139.56886292
2.0123033524,69.837928772,1620.088,0.4465818703,2.7484536171,141.09461975
2.0089943409,62.837192535,1620.24,0.4457319379,2.7819342613,141.61859131
2.0099556446,60.100479126,1620.392,0.4803091586,2.7812817097000004,141.44570923
2.0174639225,59.294387817,1620.544,0.5095253586999999,2.7233672142,140.67462158
2.0196456909,64.69883728,1620.696,0.5114764571,2.6617231369,139.13757324
2.0169000626,68.490463257,1620.848,0.4948938191,2.6251542568,138.63742065
2.0165910721,67.75150299100001,1621.0,0.4854499102000001,2.5779006481,139.7003479
2.0150001049,66.641120911,1621.152,0.4777146578,2.5729439259,139.84014893
2.0155036449,62.955497742,1621.304,0.4711768627,2.6048126221,139.06521606
2.0192072392,65.756210327,1621.456,0.458447963,2.6102933884,138.41139221
2.0262963772,67.496643066,1621.608,0.4584165215,2.6032168865000003,137.2277832
2.035200119,70.732116699,1621.76,0.4513889849,2.6021046638,136.48956299
2.0347137451,67.796791077,1621.912,0.4600168467,2.6611125469,136.8815155
2.0317988396,69.188804626,1622.064,0.4866065979,2.7458055019,137.80749512
2.0304610729,65.791053772,1622.216,0.4755943418,2.7186038494,138.26478577
2.0250954628,68.938484192,1622.368,0.4296838343,2.6663877964,138.98252869
2.0179817677000003,63.997203827,1622.52,0.4040924311,2.5556151867,140.33293152
2.0081455708,67.28881073,1622.672,0.412245512,2.501393795,142.28982544
2.0071835518,70.11303710899999,1622.8239999999996,0.4448868632,2.5017375946,144.37217712
2.0119569302,73.400726318,1622.976,0.4491439462,2.505954504,145.04563904
2.0135359764,70.689201355,1623.128,0.4805428982,2.5453803539,145.02941895
2.0121536255000003,67.927482605,1623.28,0.4943819344,2.544958353,142.97845459
2.0111131668,65.02888488800001,1623.432,0.490670681,2.5955584049,141.14567566
2.0169837475,64.501296997,1623.5839999999996,0.4401864111,2.6579914093,140.03321838
2.0210485458000003,69.194725037,1623.736,0.4126541913,2.6753311157,137.84580994
2.0116829872,69.841026306,1623.888,0.41598472,2.6764340401,137.18696594
2.0002188683,73.755332947,1624.04,0.4271868467,2.6714205742,138.36729431
1.9917807579,67.959205627,1624.192,0.4277399778,2.6696918011,140.63372803
1.9961266518,68.755569458,1624.344,0.4123809338,2.6416287422,143.44262695
2.016367197,61.037086486999996,1624.496,0.4048148096,2.6631441116,144.31396484
2.0451612473,62.81307601899999,1624.648,0.4000489116,2.7817020416000005,142.71641541
2.0715062618,61.83692932100001,1624.8,0.4024795592,2.8441100121,142.53831482
2.075643301,68.472892761,1624.9520000000002,0.3986313343,2.8539345264,143.25192261
2.0684406757,68.847015381,1625.104,0.4284325838,2.8555829525,145.33728027
2.0484790802,68.792274475,1625.256,0.4561723769,2.8193042278,148.99287415
2.0309371948,64.522315979,1625.408,0.4755143225,2.6866993904000003,150.62948608
2.0207498074,62.308204651000004,1625.56,0.4893217385,2.5090720654,150.72489929
2.020305872,64.780715942,1625.7120000000002,0.5013061762,2.4452250004,149.85128784
2.0215001106,70.631156921,1625.864,0.5068311690999999,2.4276447296,148.02615356
2.0213019848,77.341064453,1626.016,0.4633230865,2.4047949314,146.71704102
2.018611908,77.290481567,1626.168,0.4458102286,2.4160885811000004,146.22576904
2.0144474506,72.113189697,1626.32,0.4665031433,2.3752810955,144.89826965
2.0072412491,69.67566680899999,1626.4720000000002,0.4722910821,2.371809721,142.34037781
2.0086128712,71.90271759,1626.624,0.4601003826,2.3991706371,137.86906433
2.0218443871000003,69.075569153,1626.776,0.4421778023,2.6756882668,131.63972473
2.0481636524,59.956760406,1626.928,0.4296084642,3.0615231991000003,125.53778839
2.0802714825,44.451622009,1627.08,0.4210841358,3.304959774,120.11933899
2.1050896645,41.394470215,1627.2320000000002,0.3809322119,3.30382061,118.63359833
2.1201632023,46.555896759,1627.384,0.3661631346,3.2065396309,124.87287903
2.1147043705,56.489887238,1627.536,0.3712728918,3.1041591167,132.62579346
2.0902905464,65.892745972,1627.688,0.4148493707,2.8843841553,140.6519165
2.0588901043,66.742782593,1627.84,0.4548087418,2.6889851093,148.72998047
2.0367972851,77.438034058,1627.9920000000004,0.4698435366,2.5724117756,150.7099762
2.0301346779,78.93404388399999,1628.144,0.4642225802,2.6099472046,152.16635132
2.0360643864,80.163833618,1628.296,0.4689683318,2.6837229729,151.90208435
2.0431549549,74.797203064,1628.448,0.4529854953,2.6658875942,151.14646912
2.0474181175,79.746711731,1628.6,0.4691235721,2.5855093002,150.51269531
2.044655323,83.543693542,1628.7520000000004,0.4606582522,2.4742772579,150.20425415
2.0363800526,84.82221984899999,1628.904,0.4623155594,2.4489254951,150.54403687
2.0319786072,78.053512573,1629.056,0.4517143071,2.5365371704,150.41407776
2.0352935791,72.527427673,1629.208,0.4524517357,2.5935783386,150.5688324
2.039675951,70.88309478800001,1629.36,0.4594556093,2.675360918,150.34642029
2.0382592678,71.346336365,1629.5120000000004,0.4517551363,2.6143677235,149.28359985
